monotonic_ns,controller_ts,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5
24266398472155,177009.722000,1.644328,-3.540288,0.330411,-3.639524,-1.593651,3.568864,0.000000,0.000000,-0.000000,0.000000,0.000000,1.141214
24266400538657,177009.724000,1.644364,-3.540276,0.330411,-3.639560,-1.593651,3.571231,0.000000,0.000000,-0.000000,0.000000,0.000000,1.142161
24266402485213,177009.726000,1.644328,-3.540288,0.330375,-3.639536,-1.593675,3.573492,0.000000,0.000000,-0.000000,0.000000,0.000000,1.142169
24266404522636,177009.728000,1.644316,-3.540276,0.330411,-3.639572,-1.593675,3.575800,0.000000,0.000000,-0.000000,0.000000,0.000000,1.146005
24266406522654,177009.730000,1.644340,-3.540252,0.330423,-3.639524,-1.593675,3.578168,0.000000,0.000000,-0.000000,0.000000,0.000000,1.148301
24266408540272,177009.732000,1.644340,-3.540300,0.330411,-3.639524,-1.593687,3.580523,0.000000,0.000000,-0.000000,0.000000,0.000000,1.150782
24266410484150,177009.734000,1.644328,-3.540276,0.330411,-3.639560,-1.593639,3.582794,0.000000,0.000000,-0.000000,0.000000,0.000000,1.151732
24266412507396,177009.736000,1.644316,-3.540264,0.330411,-3.639584,-1.593711,3.585080,0.000000,0.000000,-0.000000,0.000000,0.000000,1.151454
24266414558439,177009.738000,1.644340,-3.540312,0.330386,-3.639560,-1.593627,3.587351,0.000000,0.000000,-0.000000,0.000000,0.000000,1.150454
24266416465750,177009.740000,1.644352,-3.540288,0.330411,-3.639584,-1.593687,3.589548,0.000000,0.000000,-0.000000,0.000000,0.000000,1.147713
24266418445160,177009.742000,1.644292,-3.540240,0.330447,-3.639560,-1.593687,3.591831,0.000000,0.000000,-0.000000,0.000000,0.000000,1.144108
24266420439634,177009.744000,1.644328,-3.540300,0.330399,-3.639512,-1.593639,3.594078,0.000000,0.000000,-0.000000,0.000000,0.000000,1.143049
24266422411069,177009.746000,1.644340,-3.540276,0.330411,-3.639548,-1.593687,3.596408,0.000000,0.000000,-0.000000,0.000000,0.000000,1.144199
24266424448194,177009.748000,1.644352,-3.540240,0.330375,-3.639584,-1.593675,3.598642,0.000000,0.000000,-0.000000,0.000000,0.000000,1.142409
24266426491031,177009.750000,1.644352,-3.540264,0.330459,-3.639536,-1.593675,3.600962,0.000000,0.000000,-0.000000,0.000000,0.000000,1.141873
24266428496283,177009.752000,1.644316,-3.540276,0.330399,-3.639572,-1.593711,3.603220,0.000000,0.000000,-0.000000,0.000000,0.000000,1.138428
24266430480329,177009.754000,1.644340,-3.540252,0.330399,-3.639524,-1.593627,3.605541,0.000000,0.000000,-0.000000,0.000000,0.000000,1.138751
24266432449550,177009.756000,1.644316,-3.540300,0.330423,-3.639560,-1.593675,3.607861,0.000000,0.000000,-0.000000,0.000000,0.000000,1.138407
24266434429568,177009.758000,1.644328,-3.540288,0.330386,-3.639584,-1.593651,3.610223,0.000000,0.000000,-0.000000,0.000000,0.000021,1.135569
24266436436011,177009.760000,1.644328,-3.540312,0.330423,-3.639560,-1.593639,3.612522,0.000000,0.000000,-0.000000,0.000000,0.000001,1.134754
24266438418271,177009.762000,1.644328,-3.540264,0.330411,-3.639572,-1.593651,3.614803,0.000000,0.000000,-0.000000,0.000000,0.000000,1.131282
24266440442040,177009.764000,1.644340,-3.540276,0.330399,-3.639560,-1.593699,3.617048,0.000000,0.000000,-0.000000,0.000000,0.000000,1.126149
24266442432325,177009.766000,1.644340,-3.540288,0.330411,-3.639572,-1.593651,3.619222,0.000000,0.000000,-0.000000,0.000000,0.000000,1.124901
24266444468190,177009.768000,1.644328,-3.540252,0.330423,-3.639560,-1.593663,3.621452,0.000000,0.000000,-0.000000,0.000000,0.000000,1.121481
24266446452336,177009.770000,1.644352,-3.540276,0.330386,-3.639512,-1.593687,3.623655,0.000000,0.000000,-0.000000,0.000000,0.000000,1.121213
24266448457158,177009.772000,1.644352,-3.540300,0.330363,-3.639560,-1.593639,3.625868,0.000000,0.000000,-0.000000,0.000000,0.000000,1.122734
24266450457864,177009.774000,1.644340,-3.540264,0.330411,-3.639560,-1.593687,3.628122,0.000000,0.000000,-0.000000,0.000000,0.000000,1.123961
24266452496203,177009.776000,1.644352,-3.540264,0.330375,-3.639560,-1.593663,3.630343,0.000000,0.000000,-0.000000,0.000000,0.000000,1.123263
24266454502144,177009.778000,1.644328,-3.540276,0.330423,-3.639536,-1.593675,3.632583,0.000000,0.000000,-0.000000,0.000000,0.000000,1.118580
24266456525550,177009.780000,1.644304,-3.540276,0.330399,-3.639536,-1.593639,3.634790,0.000000,0.000000,-0.000000,0.000000,0.000000,1.115973
24266458462380,177009.782000,1.644352,-3.540276,0.330399,-3.639548,-1.593639,3.636999,0.000000,0.000000,-0.000000,0.000000,0.000000,1.115181
24266460463588,177009.784000,1.644340,-3.540276,0.330411,-3.639572,-1.593663,3.639350,0.000000,0.000000,-0.000000,0.000000,0.000000,1.115763
24266462473892,177009.786000,1.644340,-3.540276,0.330411,-3.639572,-1.593651,3.641582,0.000000,0.000000,-0.000000,0.000000,0.000000,1.114873
24266464455590,177009.788000,1.644328,-3.540252,0.330411,-3.639572,-1.593687,3.643834,0.000000,0.000000,-0.000000,0.000000,0.000000,1.111237
24266466438842,177009.790000,1.644340,-3.540288,0.330399,-3.639536,-1.593675,3.646115,0.000000,0.000000,-0.000000,0.000000,0.000000,1.111565
24266468437481,177009.792000,1.644340,-3.540288,0.330411,-3.639548,-1.593699,3.648273,0.000000,0.000000,-0.000000,0.000000,0.000000,1.107407
24266470431865,177009.794000,1.644328,-3.540252,0.330386,-3.639560,-1.593663,3.650456,0.000000,0.000000,-0.000000,0.000000,0.000000,1.104845
24266472459550,177009.796000,1.644328,-3.540300,0.330423,-3.639572,-1.593675,3.652639,0.000000,0.000000,-0.000000,0.000000,0.000000,1.101386
24266474443047,177009.798000,1.644304,-3.540300,0.330399,-3.639560,-1.593663,3.654822,0.000000,0.000000,-0.000000,0.000000,0.000000,1.099877
24266476485660,177009.800000,1.644328,-3.540300,0.330411,-3.639548,-1.593651,3.656968,0.000000,0.000000,-0.000000,0.000000,0.000000,1.099818
24266478474902,177009.802000,1.644304,-3.540264,0.330399,-3.639560,-1.593663,3.659188,0.000000,0.000000,-0.000000,0.000000,0.000000,1.100880
24266480478369,177009.804000,1.644352,-3.540252,0.330435,-3.639584,-1.593675,3.661383,0.000000,0.000000,-0.000000,0.000000,0.000000,1.097964
24266482490251,177009.806000,1.644316,-3.540264,0.330435,-3.639572,-1.593699,3.663555,0.000000,0.000000,-0.000000,0.000000,0.000000,1.097001
24266484480578,177009.808000,1.644304,-3.540264,0.330386,-3.639548,-1.593663,3.665750,0.000000,0.000000,-0.000000,0.000000,0.000000,1.094872
24266486449965,177009.810000,1.644328,-3.540240,0.330423,-3.639572,-1.593699,3.667935,0.000000,0.000000,-0.000000,0.000000,0.000000,1.095162
24266488455130,177009.812000,1.644328,-3.540300,0.330423,-3.639584,-1.593651,3.670188,0.000000,0.000000,-0.000000,0.000000,0.000000,1.092722
24266490432602,177009.814000,1.644328,-3.540264,0.330411,-3.639572,-1.593687,3.672406,0.000000,0.000000,-0.000000,0.000000,0.000000,1.092137
24266492451291,177009.816000,1.644352,-3.540300,0.330423,-3.639548,-1.593675,3.674638,0.000000,0.000000,-0.000000,0.000000,0.000000,1.090624
24266494448132,177009.818000,1.644316,-3.540288,0.330399,-3.639548,-1.593663,3.676819,0.000000,0.000000,-0.000000,0.000000,0.000000,1.086453
24266496481097,177009.820000,1.644352,-3.540276,0.330411,-3.639536,-1.593663,3.679004,0.000000,0.000000,-0.000000,0.000000,0.000000,1.083900
24266498518809,177009.822000,1.644316,-3.540264,0.330411,-3.639584,-1.593711,3.681113,0.000000,0.000000,-0.000000,0.000000,0.000000,1.081234
24266500450541,177009.824000,1.644364,-3.540276,0.330411,-3.639548,-1.593699,3.683201,0.000000,0.000000,-0.000000,0.000000,0.000000,1.078863
24266502451887,177009.826000,1.644328,-3.540252,0.330411,-3.639560,-1.593651,3.685345,0.000000,0.000000,-0.000000,0.000000,0.000000,1.076980
24266504429753,177009.828000,1.644340,-3.540264,0.330411,-3.639548,-1.593699,3.687447,0.000000,0.000000,-0.000000,0.000000,0.000000,1.076629
24266506437774,177009.830000,1.644340,-3.540264,0.330386,-3.639548,-1.593687,3.689553,0.000000,0.000000,-0.000000,0.000000,0.000000,1.079645
24266508460399,177009.832000,1.644316,-3.540288,0.330375,-3.639572,-1.593651,3.691701,0.000000,0.000000,-0.000000,0.000000,0.000000,1.078340
24266510436267,177009.834000,1.644340,-3.540288,0.330447,-3.639536,-1.593663,3.693874,0.000000,0.000000,-0.000000,0.000000,0.000000,1.075039
24266512425526,177009.836000,1.644328,-3.540264,0.330386,-3.639572,-1.593675,3.696036,0.000000,0.000000,-0.000000,0.000000,0.000000,1.073536
24266514445292,177009.838000,1.644328,-3.540312,0.330423,-3.639584,-1.593687,3.698173,0.000000,0.000000,-0.000000,0.000000,0.000000,1.071967
24266516456450,177009.840000,1.644340,-3.540252,0.330411,-3.639584,-1.593675,3.700334,0.000000,0.000000,-0.000000,0.000000,0.000000,1.070531
24266518434027,177009.842000,1.644340,-3.540288,0.330423,-3.639572,-1.593651,3.702555,0.000000,0.000000,-0.000000,0.000000,0.000000,1.070237
24266520458747,177009.844000,1.644352,-3.540276,0.330386,-3.639512,-1.593639,3.704716,0.000000,0.000000,-0.000000,0.000000,0.000000,1.069094
24266522428561,177009.846000,1.644328,-3.540312,0.330399,-3.639548,-1.593687,3.706901,0.000000,0.000000,-0.000000,0.000000,0.000000,1.066261
24266524431666,177009.848000,1.644340,-3.540288,0.330411,-3.639560,-1.593663,3.709051,0.000000,0.000000,-0.000000,0.000000,0.000000,1.064398
24266526443546,177009.850000,1.644328,-3.540300,0.330411,-3.639548,-1.593675,3.711126,0.000000,0.000000,-0.000000,0.000000,0.000088,1.058567
24266528432252,177009.852000,1.644340,-3.540312,0.330411,-3.639560,-1.593651,3.713240,0.000000,0.000000,-0.000000,0.000000,0.000095,1.057873
24266530503831,177009.854000,1.644304,-3.540288,0.330411,-3.639584,-1.593687,3.715268,0.000000,0.000000,-0.000000,0.000000,0.000094,1.054768
24266532454083,177009.856000,1.644328,-3.540288,0.330423,-3.639560,-1.593627,3.717368,0.000000,0.000000,-0.000000,0.000000,0.000092,1.053298
24266534424208,177009.858000,1.644352,-3.540300,0.330411,-3.639572,-1.593687,3.719447,0.000000,0.000000,-0.000000,0.000000,0.000090,1.054811
24266536445477,177009.860000,1.644340,-3.540276,0.330386,-3.639548,-1.593663,3.721585,0.000000,0.000000,-0.000000,0.000000,0.000088,1.053818
24266538440460,177009.862000,1.644328,-3.540288,0.330411,-3.639560,-1.593675,3.723648,0.000000,0.000000,-0.000000,0.000000,0.000087,1.052858
24266540471859,177009.864000,1.644316,-3.540288,0.330411,-3.639536,-1.593663,3.725763,0.000000,0.000000,-0.000000,0.000000,0.000085,1.051345
24266542427872,177009.866000,1.644352,-3.540264,0.330386,-3.639572,-1.593663,3.727886,0.000000,0.000000,-0.000000,0.000000,0.000099,1.049007
24266544434370,177009.868000,1.644328,-3.540264,0.330399,-3.639560,-1.593675,3.729965,0.000000,0.000000,-0.000000,0.000000,0.000098,1.048374
24266546507810,177009.870000,1.644340,-3.540312,0.330386,-3.639560,-1.593651,3.732065,0.000000,0.000000,-0.000000,0.000000,0.000097,1.047727
24266548549243,177009.872000,1.644340,-3.540252,0.330435,-3.639524,-1.593651,3.734239,0.000000,0.000000,-0.000000,0.000000,0.000095,1.045316
24266550480184,177009.874000,1.644328,-3.540276,0.330411,-3.639584,-1.593687,3.736409,0.000000,0.000000,-0.000000,0.000000,0.000093,1.043318
24266552533756,177009.876000,1.644340,-3.540276,0.330399,-3.639572,-1.593675,3.738453,0.000000,0.000000,-0.000000,0.000000,0.000092,1.043160
24266554568292,177009.878000,1.644316,-3.540288,0.330411,-3.639560,-1.593687,3.740563,0.000000,0.000000,-0.000000,0.000000,0.000104,1.038831
24266556557801,177009.880000,1.644328,-3.540312,0.330386,-3.639560,-1.593639,3.742569,0.000000,0.000000,-0.000000,0.000000,0.000103,1.033405
24266558527797,177009.882000,1.644304,-3.540252,0.330363,-3.639560,-1.593699,3.744654,0.000000,0.000000,-0.000000,0.000000,0.000102,1.031862
24266560518481,177009.884000,1.644316,-3.540264,0.330399,-3.639548,-1.593675,3.746652,0.000000,0.000000,-0.000000,0.000000,0.000114,1.030846
24266562461025,177009.886000,1.644340,-3.540264,0.330423,-3.639572,-1.593639,3.748686,0.000000,0.000000,-0.000000,0.000000,0.000113,1.029707
24266564489929,177009.888000,1.644340,-3.540276,0.330411,-3.639560,-1.593639,3.750726,0.000000,0.000000,-0.000000,0.000000,0.000111,1.030542
24266566650561,177009.890000,1.644304,-3.540264,0.330399,-3.639560,-1.593663,3.752725,0.000000,0.000000,-0.000000,0.000000,0.000109,1.030157
24266568535231,177009.892000,1.644316,-3.540324,0.330411,-3.639560,-1.593675,3.754764,0.000000,0.000000,-0.000000,0.000000,0.000182,1.030575
24266570510703,177009.894000,1.644340,-3.540252,0.330386,-3.639584,-1.593687,3.756822,0.000000,0.000000,-0.000000,0.000000,0.000198,1.026455
24266572539544,177009.896000,1.644340,-3.540276,0.330411,-3.639560,-1.593687,3.758896,0.000000,0.000000,-0.000000,0.000000,0.000191,1.025156
24266574507967,177009.898000,1.644292,-3.540276,0.330386,-3.639524,-1.593651,3.760953,0.000000,0.000000,-0.000000,0.000000,0.000183,1.022872
24266576529651,177009.900000,1.644352,-3.540288,0.330411,-3.639560,-1.593663,3.763027,0.000000,0.000000,-0.000000,0.000000,0.000176,1.022067
