monotonic_ns,encoder_value
24268786199535,0.000000
24268797506390,0.000000
24268803684843,0.000000
24268809833679,0.000000
24268821035866,0.000000
24268827188901,0.000000
24268838418121,0.000000
24268844582903,0.000000
24268850742066,0.000000
24268862124478,0.000000
24268868320846,0.000000
24268874553119,0.000000
24268885850751,0.000000
24268892095281,0.000000
24268898305315,0.000000
24268909629166,0.000000
24268915861797,0.000000
24268927349351,0.000000
24268933694170,0.000000
24268939985219,0.000000
24268946239145,0.000000
24268957679827,0.000000
24268963939217,0.000000
24268975262285,0.000000
24268981513133,0.000000
24268987804963,0.000000
24268999097252,0.000000
24269005313143,0.000000
24269011496287,0.000000
24269022746063,0.000000
24269029151613,0.000000
24269040769279,0.000000
24269047256004,0.000000
24269053704560,0.000000
24269060218657,0.000000
24269072046204,0.000000
24269078527724,0.000000
24269085076211,0.000000
24269096777786,0.000000
24269103323285,0.000000
24269109702046,0.000000
24269116210053,0.000000
24269127804037,0.000000
24269134354158,0.000000
24269140780640,0.000000
24269152516926,0.000000
24269159026586,0.000000
24269165442627,0.000000
24269177144934,0.000000
24269183384386,0.000000
24269189654027,0.000000
24269200974353,0.000000
24269207152266,0.000000
24269218465905,0.000000
24269224663339,0.000000
24269230898271,0.000000
24269237131751,0.000000
24269248406182,0.000000
24269254690466,0.000000
24269266022542,0.000000
24269272247122,0.000000
24269278454584,0.000000
24269289729166,0.000000
24269295916516,0.000000
24269302066517,0.000000
24269313332063,0.000000
24269319605118,0.000000
24269325774453,0.000000
24269337060279,0.000000
24269343288936,0.000000
24269354589303,0.000000
24269360772882,0.000000
24269366974993,0.000000
24269378207238,0.000000
24269384425144,0.000000
24269390619724,0.000000
24269401923709,0.000000
24269408144895,0.000000
24269414516061,0.000000
24269425943691,0.000000
24269432163941,0.000000
24269443530694,0.000000
24269449734568,0.000000
24269455947276,0.000000
24269467277835,0.000000
24269473485827,0.000000
24269479716605,0.000000
24269491052237,0.000000
24269497271823,0.000000
24269503452912,0.000000
24269514775186,0.000000
24269521011322,0.000000
24269532339808,0.000000
24269538608043,0.000000
24269544781370,0.000000
24269556075248,0.000000
24269562289798,0.000000
24269568487248,0.000000
24269579774944,0.000000
24269585977138,0.000000
24269592121920,0.000000
24269603380279,0.000000
24269609591252,0.000000
24269620844089,0.000000
24269627033868,0.000000
24269633223460,0.000000
24269644493655,0.000000
24269650730608,0.000000
24269662058551,0.000000
24269668257292,0.000000
24269674512468,0.000000
24269685783710,0.000000
24269691973528,0.000000
24269703196263,0.000000
24269709371731,0.000000
24269715604548,0.000000
24269726874690,0.000000
24269733230665,0.000000
24269739472543,0.000000
24269750725905,0.000000
24269756928366,0.000000
24269768164606,0.000000
24269774329223,0.000000
24269780503891,0.000000
24269791720628,0.000000
24269797863390,0.000000
24269804039565,0.000000
24269815242163,0.000000
24269821444386,0.000000
24269827581509,0.000000
24269838822360,0.000000
24269845032837,0.000000
24269856281055,0.000000
24269862506008,0.000000
24269868713355,0.000000
24269880021641,0.000000
24269886316146,0.000000
24269892532869,0.000000
24269903808643,0.000000
24269909992049,0.000000
24269921263325,0.000000
24269927442655,0.000000
24269933659579,0.000000
24269944929437,0.000000
24269951128504,0.000000
24269957312716,0.000000
24269968593264,0.000000
24269974785395,0.000000
24269986069860,0.000000
24269992319570,0.000000
24269998674950,0.000000
24270010028194,0.000000
24270016214972,0.000000
24270022399264,0.000000
24270033673664,0.000000
24270040017938,0.000000
24270046211351,0.000000
24270057485988,0.000000
24270063671866,0.000000
24270069952874,0.000000
24270081226939,0.000000
24270087461972,0.000000
24270098747916,0.000000
24270104987159,0.000000
24270111111104,0.000000
24270122361250,0.000000
24270128547273,0.000000
24270134803035,0.000000
24270146049933,0.000000
24270152226320,0.000000
24270163462177,0.000000
24270169650253,0.000000
24270175831153,0.000000
24270187080153,0.000000
24270193270500,0.000000
24270204563385,0.000000
24270210770300,0.000000
24270216958788,0.000000
24270228231316,0.000000
24270234496350,0.000000
24270240757040,0.000000
24270252090472,0.000000
24270258277592,0.000000
24270269544328,0.000000
24270275744926,0.000000
24270281948957,0.000000
24270293226859,0.000000
24270299427109,0.000000
24270310714472,0.000000
24270316908778,0.000000
24270328150988,0.000000
24270334361546,0.000000
24270340580674,0.000000
24270351838652,0.000000
24270358049305,0.000000
24270364247404,0.000000
24270375508050,0.000000
24270381699234,0.000000
24270393023427,0.000000
24270399220091,0.000000
24270405426334,0.000000
24270416679401,0.000000
24270422871512,0.000000
24270429044556,0.000000
24270440333976,0.000000
24270446537752,0.000000
24270457793877,0.000000
24270464015076,0.000000
24270470205144,0.000000
24270481522704,0.000000
24270487764011,0.000000
24270493959698,0.000000
24270505170924,0.000000
24270511327060,0.000000
24270522613099,0.000000
24270528823999,0.000000
24270535058623,0.000000
24270546318750,0.000000
24270552555493,0.000000
24270563816784,0.000000
24270570048779,0.000000
24270576230556,0.000000
24270587488754,0.000000
24270593736480,0.000000
24270605073393,0.000000
24270611273529,0.000000
24270617467160,0.000000
24270628739644,0.000000
24270634917332,0.000000
24270641047782,0.000000
24270652295760,0.000000
24270658517802,0.000000
24270664772362,0.000000
24270676091361,0.000000
24270682285945,0.000000
24270693576009,0.000000
24270699786368,0.000000
24270706046777,0.000000
24270717340305,0.000000
24270723617654,0.000000
24270729804484,0.000000
24270741110351,0.000000
24270747279716,0.000000
24270753455811,0.000000
24270764680121,0.000000
24270770821584,0.000000
24270782047387,0.000000
24270788228993,0.000000
24270794414447,0.000000
24270805669992,0.000000
24270811841203,0.000000
24270818048145,0.000000
24270829273994,0.000000
24270835418098,0.000000
24270846655852,0.000000
24270852836072,0.000000
24270859032654,0.000000
24270870337612,0.000000
24270876582006,0.000000
24270882852367,0.000000
24270894126516,0.000000
24270900322940,0.000000
24270906519642,0.000000
24270917775510,0.000000
24270924026912,0.000000
24270935312888,0.000000
24270941583727,0.000000
24270947762834,0.000000
24270959084374,0.000000
24270965276325,0.000000
24270971500591,0.000000
24270982815971,0.000000
24270989080899,0.000000
24270995269190,0.000000
24271006522416,0.000000
24271012671315,0.000000
24271023955989,0.000000
24271030149237,0.000000
24271036333916,0.000000
24271047623181,0.000000
24271053831805,0.000000
24271060051458,0.000000
24271071343105,0.000000
24271077745224,0.000000
24271084086837,0.000000
24271095604535,0.000000
24271102130680,0.000000
24271108567283,0.000000
24271120256648,0.000000
24271126710835,0.000000
24271133214820,0.000000
24271144878440,0.000000
24271151434891,0.000000
24271157699236,0.000000
24271169025356,0.000000
24271175213670,0.000000
24271186474732,0.000000
24271192679258,0.000000
24271198899518,0.000000
24271210118014,0.000000
24271216290340,0.000000
24271222511608,0.000000
24271233847389,0.000000
24271240092994,0.000000
24271246255864,0.000000
24271257498137,0.000000
24271263684881,0.000000
24271274973675,0.000000
24271281233926,0.000000
24271287425403,0.000000
24271298719181,0.000000
24271304994077,0.000000
24271311191780,0.000000
24271322455263,0.000000
24271328641508,0.000000
24271334979474,0.000000
24271346412351,0.000000
24271352658069,0.000000
24271363938920,0.000000
24271370157833,0.000000
24271376347498,0.000000
24271387612902,0.000000
24271393795781,0.000000
24271399981917,0.000000
24271411216750,0.000000
24271417451058,0.000000
24271423633391,0.000000
24271434922033,0.000000
24271441125705,0.000000
24271452380769,0.000000
24271458558329,0.000000
24271464740875,0.000000
24271476066851,0.000000
24271482268868,0.000000
24271488538137,0.000000
24271499802542,0.000000
24271505999129,0.000000
24271512149895,0.000000
24271523400073,0.000000
24271529607156,0.000000
24271540897230,0.000000
24271547108475,0.000000
24271553286560,0.000000
24271564559038,0.000000
24271570773333,0.000000
24271576983131,0.000000
24271588243216,0.000000
24271594433795,0.000000
24271605730801,0.000000
24271611915158,0.000000
24271618054900,0.000000
24271629327697,0.000000
24271635610480,0.000000
24271641804933,0.000000
24271653315362,0.000000
24271659555088,0.000000
24271665780121,0.000000
24271677144127,0.000000
24271683376076,0.000000
24271689609585,0.000000
24271700884228,0.000000
24271707100143,0.000000
24271718447180,0.000000
24271724677793,0.000000
24271730870490,0.000000
24271742147742,0.000000
24271748319237,0.000000
24271754517722,0.000000
24271765845966,0.000000
24271772201612,0.000000
24271778369752,0.000000
24271789581262,0.000000
24271795723394,0.000000
24271806967123,0.000000
24271813127587,0.000000
24271819282661,0.000000
24271830480876,0.000000
24271836622170,0.000000
24271842774074,0.000000
24271854050070,0.000000
24271860211085,0.000000
24271871506877,0.000000
24271877739740,0.000000
24271883954683,0.000000
24271895222200,0.000000
24271901500728,0.000000
24271907805069,0.000000
24271919177256,0.000000
24271925477044,0.000000
24271931703425,0.000000
24271943039674,0.000000
24271949260795,0.000000
24271960571667,0.000000
24271966917240,0.000000
24271973172875,0.000000
24271979389946,0.000000
24271990665528,0.000000
24271996927324,0.000000
24272008480291,0.000000
24272014705792,0.000000
24272020976740,0.000000
24272032343391,0.000000
24272038660505,0.000000
24272044914660,0.000000
24272056298103,0.000000
24272062536953,0.000000
24272068936488,0.000000
24272080514914,0.000000
24272086897548,0.000000
24272093269290,0.000000
24272104622748,0.000000
24272110859113,0.000000
24272117132903,0.000000
24272128461655,0.000000
24272134733818,0.000000
24272146180092,0.000000
24272152551884,0.000000
24272158888685,0.000000
24272170405358,0.000000
24272176696681,0.000000
24272183075209,0.000000
24272194629049,0.000000
24272200832196,0.000000
24272207037683,0.000000
24272213203447,0.000000
24272224415661,0.000000
24272230596184,0.000000
24272241850573,0.000000
24272248063816,0.000000
24272254266418,0.000000
24272265548634,0.000000
24272271757829,0.000000
24272277939495,0.000000
24272289207526,0.000000
24272295400713,0.000000
24272306661289,0.000000
24272312845057,0.000000
24272319068627,0.000000
24272330374423,0.000000
24272336576099,0.000000
24272342778142,0.000000
24272354082298,0.000000
24272360273890,0.000000
24272366458869,0.000000
24272377855100,0.000000
24272384098678,0.000000
24272395385665,0.000000
24272401670143,0.000000
24272407899330,0.000000
24272419143260,0.000000
24272425342904,0.000000
24272431528625,0.000000
24272442802855,0.000000
24272449017060,0.000000
24272455206631,0.000000
24272466462818,0.000000
24272472652878,0.000000
24272483924267,0.000000
24272490107564,0.000000
24272496315052,0.000000
24272507619932,0.000000
24272513806619,0.000000
24272520018373,0.000000
24272531270735,0.000000
24272537462964,0.000000
24272548743937,0.000000
24272554952855,0.000000
24272561130637,0.000000
24272572409402,0.000000
24272578605181,0.000000
24272584781967,0.000000
24272596061047,0.000000
24272602246698,0.000000
24272608491656,0.000000
24272619753455,0.000000
24272625935533,0.000000
24272637215583,0.000000
24272643405544,0.000000
24272649618754,0.000000
24272660900077,0.000000
24272667109011,0.000000
24272673290644,0.000000
24272684564883,0.000000
24272690752465,0.000000
24272702032951,0.000000
24272708217837,0.000000
24272714425724,0.000000
24272725730885,0.000000
24272731937183,0.000000
24272738148357,0.000000
24272749416834,0.000000
24272755575424,0.000000
24272761773639,0.000000
24272773030729,0.000000
24272779172672,0.000000
24272790372946,0.000000
24272796511730,0.000000
24272802654292,0.000000
24272813856204,0.000000
24272820071800,0.000000
24272831275490,0.000000
24272837410300,0.000000
24272843538839,0.000000
24272854789905,0.000000
24272860989557,0.000000
24272867254082,0.000000
24272878676986,0.000000
24272884937277,0.000000
24272891169721,0.000000
24272902501350,0.000000
24272908770526,0.000000
24272914997122,0.000000
24272926328709,0.000000
24272932590572,0.000000
24272943884065,0.000000
24272950159114,0.000000
24272956387571,0.000000
24272967676133,0.000000
24272973933015,0.000000
24272980136424,0.000000
24272991407356,0.000000
24272997596985,0.000000
24273008869755,0.000000
24273015081279,0.000000
24273021381826,0.000000
24273032646640,0.000000
24273038843974,0.000000
24273045073238,0.000000
24273056357927,0.000000
24273062562971,0.000000
24273068759987,0.000000
24273080022756,0.000000
24273086385271,0.000000
24273097839229,0.000000
24273104077300,0.000000
24273110268975,0.000000
24273116609576,0.000000
24273127955871,0.000000
24273134140684,0.000000
24273145433825,0.000000
24273151640630,0.000000
24273157833221,0.000000
24273169062519,0.000000
24273175247298,0.000000
24273181462469,0.000000
24273192721906,0.000000
24273198911552,0.000000
24273210144818,0.000000
24273216338546,0.000000
24273222549196,0.000000
24273233926867,0.000000
24273240269705,0.000000
24273246461922,0.000000
24273257746274,0.000000
24273263965714,0.000000
24273270132551,0.000000
24273281396086,0.000000
24273287556416,0.000000
24273298756459,0.000000
24273304935923,0.000000
24273311100627,0.000000
24273322303194,0.000000
24273328482719,0.000000
24273334645121,0.000000
24273345844537,0.000000
24273352016926,0.000000
24273363211776,0.000000
24273369385917,0.000000
24273375664661,0.000000
24273386921433,0.000000
24273393213941,0.000000
24273399392287,0.000000
24273410705638,0.000000
24273416900150,0.000000
24273423072076,0.000000
24273434434502,0.000000
24273440758962,0.000000
24273446994736,0.000000
24273458304964,0.000000
24273464503226,0.000000
24273475842192,0.000000
24273482049167,0.000000
24273488239453,0.000000
24273499537173,0.000000
24273505719743,0.000000
24273511865412,0.000000
24273523209547,0.000000
24273529410309,0.000000
24273540750334,0.000000
24273546928374,0.000000
24273553146424,0.000000
24273564436112,0.000000
24273570645049,0.000000
24273576822334,0.000000
24273588103601,0.000000
24273594302318,0.000000
24273600541504,0.000000
24273611853830,0.000000
24273618099008,0.000000
24273624342200,0.000000
24273635636617,0.000000
24273641860389,0.000000
24273653135905,0.000000
24273659316230,0.000000
24273665522570,0.000000
24273676791684,0.000000
24273682974530,0.000000
24273694221059,0.000000
24273700415699,0.000000
24273706600832,0.000000
24273717853947,0.000000
24273724190996,0.000000
24273730571608,0.000000
24273742049612,0.000000
24273748310391,0.000000
24273754510460,0.000000
24273765787695,0.000000
24273772087515,0.000000
24273778413198,0.000000
24273789742208,0.000000
24273795926016,0.000000
24273807105505,0.000000
24273813288484,0.000000
24273819445021,0.000000
24273830669884,0.000000
24273836844058,0.000000
24273842983321,0.000000
24273854192759,0.000000
24273860376558,0.000000
24273866590832,0.000000
24273877961831,0.000000
24273884239207,0.000000
24273895627843,0.000000
24273901878317,0.000000
24273908125324,0.000000
24273919419181,0.000000
24273925665864,0.000000
24273931878797,0.000000
24273943157937,0.000000
24273949357144,0.000000
24273960652823,0.000000
24273966869622,0.000000
24273973053289,0.000000
24273984307246,0.000000
24273990512994,0.000000
24273996708810,0.000000
24274008022532,0.000000
24274014246697,0.000000
24274020417828,0.000000
24274031720206,0.000000
24274037986439,0.000000
24274044194026,0.000000
24274055468542,0.000000
24274061653382,0.000000
24274067834400,0.000000
24274079189397,0.000000
24274085480605,0.000000
24274096831109,0.000000
24274103091737,0.000000
24274109305407,0.000000
24274120603231,0.000000
24274126809585,0.000000
24274133032753,0.000000
24274144325494,0.000000
24274150519558,0.000000
24274156707369,0.000000
24274167968213,0.000000
24274174213913,0.000000
24274185538469,0.000000
24274191817998,0.000000
24274198035034,0.000000
24274209332396,0.000000
24274215502536,0.000000
24274221696914,0.000000
24274232978126,0.000000
24274239234588,0.000000
24274250549850,0.000000
24274256790377,0.000000
24274263017124,0.000000
24274274320976,0.000000
24274280519264,0.000000
24274286685495,0.000000
24274297955909,0.000000
24274304120466,0.000000
24274310251586,0.000000
24274321445679,0.000000
24274327605760,0.000000
24274338823558,0.000000
24274344983058,0.000000
24274351113066,0.000000
24274362330237,0.000000
24274368478337,0.000000
24274374638546,0.000000
24274385991326,0.000000
24274392271298,0.000000
24274403591570,0.000000
24274409904039,0.000000
24274416119211,0.000000
24274427740060,0.000000
24274433968057,0.000000
24274440150037,0.000000
24274451449924,0.000000
24274457690174,0.000000
24274463966343,0.000000
24274475231039,0.000000
24274481407931,0.000000
24274492629687,0.000000
24274498898115,0.000000
24274505158138,0.000000
24274516432942,0.000000
24274522633809,0.000000
24274528838028,0.000000
24274540140271,0.000000
24274546335941,0.000000
24274552532576,0.000000
24274563796722,0.000000
24274570063191,0.000000
24274576333058,0.000000
24274587634660,0.000000
24274593900962,0.000000
24274605165858,0.000000
24274611364542,0.000000
24274617565942,0.000000
24274628830072,0.000000
24274635058635,0.000000
24274641298806,0.000000
24274652604784,0.000000
24274658797726,0.000000
24274670073856,0.000000
24274676322981,0.000000
24274682539302,0.000000
24274693809894,0.000000
24274700035038,0.000000
24274706214051,0.000000
24274717501589,0.000000
24274723684941,0.000000
24274729891707,0.000000
24274741144985,0.000000
24274747345376,0.000000
24274753590345,0.000000
24274764949298,0.000000
24274771156086,0.000000
24274782450166,0.000000
24274788693811,0.000000
24274794876872,0.000000
24274806142057,0.000000
24274812365154,0.000000
24274818566727,0.000000
24274829860672,0.000000
24274836066150,0.000000
24274847355833,0.000000
24274853550242,0.000000
24274859744371,0.000000
24274871049035,0.000000
24274877257906,0.000000
24274883431714,0.000000
24274894725267,0.000000
24274900927331,0.000000
24274907121706,0.000000
24274918379879,0.000000
24274924582745,0.000000
24274935918236,0.000000
24274942163027,0.000000
24274948365973,0.000000
24274959728589,0.000000
24274965966276,0.000000
24274972153100,0.000000
24274983436840,0.000000
24274989625067,0.000000
24275000878537,0.000000
24275007123028,0.000000
24275013395078,0.000000
24275024790716,0.000000
24275031192127,0.000000
24275037420063,0.000000
24275048703836,0.000000
24275054931290,0.000000
24275061116777,0.000000
24275072400190,0.000000
24275078601889,0.000000
24275084772786,0.000000
24275096081138,0.000000
24275102286193,0.000000
24275113572141,0.000000
24275119811070,0.000000
24275126022649,0.000000
24275137345120,0.000000
24275143531414,0.000000
24275149683328,0.000000
24275160939494,0.000000
24275167160024,0.000000
24275173364322,0.000000
24275184663601,0.000000
24275190915225,0.000000
24275202399133,0.000000
24275208681336,0.000000
24275214928130,0.000000
24275226237610,0.000000
24275232538130,0.000000
24275238790218,0.000000
24275250030502,0.000000
24275256186926,0.000000
24275262361063,0.000000
24275273701376,0.000000
24275279943528,0.000000
24275291161406,0.000000
24275297312449,0.000000
24275303469724,0.000000
24275314690584,0.000000
24275320835859,0.000000
24275326985686,0.000000
24275338203162,0.000000
24275344339512,0.000000
24275355688467,0.000000
24275362073824,0.000000
24275368294896,0.000000
24275379610096,0.000000
24275385950005,0.000000
24275392218781,0.000000
24275403566091,0.000000
24275409833803,0.000000
24275416071215,0.000000
24275427369186,0.000000
24275433626379,0.000000
24275439859346,0.000000
24275451145192,0.000000
24275457431652,0.000000
24275463662813,0.000000
24275475014951,0.000000
24275481198278,0.000000
24275492502595,0.000000
24275498719637,0.000000
24275504923758,0.000000
24275516233520,0.000000
24275522428144,0.000000
24275528574570,0.000000
24275539828385,0.000000
24275546039013,0.000000
24275557298016,0.000000
24275563477625,0.000000
24275569653806,0.000000
24275580951420,0.000000
24275587157654,0.000000
24275598637421,0.000000
24275604893610,0.000000
24275611137011,0.000000
24275622426397,0.000000
24275628621482,0.000000
24275634804250,0.000000
24275646063376,0.000000
24275652254217,0.000000
24275663519045,0.000000
24275669713000,0.000000
24275675939702,0.000000
24275687232020,0.000000
24275693457637,0.000000
24275704753980,0.000000
24275710949601,0.000000
24275717112508,0.000000
24275728367963,0.000000
24275734555232,0.000000
24275740750745,0.000000
24275752079587,0.000000
24275758366182,0.000000
24275764555716,0.000000
24275775817763,0.000000
24275781994614,0.000000
24275793227564,0.000000
24275799388686,0.000000
24275805558262,0.000000
24275816758477,0.000000
24275822941518,0.000000
24275834154461,0.000000
24275840323591,0.000000
24275846466525,0.000000
24275857693137,0.000000
24275863867497,0.000000
24275870048091,0.000000
24275881370806,0.000000
24275887619761,0.000000
24275898960948,0.000000
24275905173205,0.000000
24275911397914,0.000000
24275922759420,0.000000
24275928971975,0.000000
24275935253131,0.000000
24275946621049,0.000000
24275952872896,0.000000
24275959241532,0.000000
24275970880933,0.000000
24275977253919,0.000000
24275983570792,0.000000
24275994879647,0.000000
24276001202319,0.000000
24276007463251,0.000000
24276018702107,0.000000
24276024858777,0.000000
24276036219953,0.000000
24276042487890,0.000000
24276048697152,0.000000
24276059990522,0.000000
24276066197717,0.000000
24276072386520,0.000000
24276083676936,0.000000
24276089896293,0.000000
24276101174773,0.000000
24276107389758,0.000000
24276113577373,0.000000
24276124861141,0.000000
24276131071195,0.000000
24276137263074,0.000000
24276148554938,0.000000
24276154748057,0.000000
24276160934989,0.000000
24276172200687,0.000000
24276178388414,0.000000
24276189656357,0.000000
24276195857820,0.000000
24276202118175,0.000000
24276213435910,0.000000
24276219625485,0.000000
24276230884910,0.000000
24276237077012,0.000000
24276243310048,0.000000
24276254592645,0.000000
24276260810751,0.000000
24276267031564,0.000000
24276278311392,0.000000
24276284521579,0.000000
24276290770774,0.000000
24276302219662,0.000000
24276308462311,0.000000
24276314747074,0.000000
24276326073985,0.000000
24276332281279,0.000000
24276338506040,0.000000
24276349769940,0.000000
24276356014512,0.000000
24276367888810,0.000000
24276374348288,0.000000
24276380679622,0.000000
24276386925907,0.000000
24276398277761,0.000000
24276404534832,0.000000
24276410837846,0.000000
24276422179429,0.000000
24276428391123,0.000000
24276439674857,0.000000
24276445866091,0.000000
24276452066250,0.000000
24276463513057,0.000000
24276470035021,0.000000
24276476443686,0.000000
24276488102936,0.000000
24276494430908,0.000000
24276500648773,0.000000
24276511945810,0.000000
24276518119331,0.000000
24276524277027,0.000000
24276535529916,0.000000
24276541705332,0.000000
24276552962058,0.000000
24276559179119,0.000000
24276565406245,0.000000
24276576729011,0.000000
24276583022740,0.000000
24276589236905,0.000000
24276600554963,0.000000
24276606787799,0.000000
24276618175010,0.000000
24276624444724,0.000000
24276630834141,0.000000
24276642158194,0.000000
24276648363475,0.000000
24276654580859,0.000000
24276665979496,0.000000
24276672260396,0.000000
24276678544631,0.000000
24276689906135,0.000000
24276696167070,0.000000
24276702424078,0.000000
24276713783248,0.000000
24276720055029,0.000000
24276731489849,0.000000
24276737731292,0.000000
24276744029671,0.000000
24276755350043,0.000000
24276761634936,0.000000
24276767846603,0.000000
24276779152738,0.000000
24276785329931,0.000000
24276791507432,0.000000
24276802743154,0.000000
24276808912531,0.000000
24276815117719,0.000000
24276826393304,0.000000
24276832575879,0.000000
24276843820333,0.000000
24276849990809,0.000000
24276856149945,0.000000
24276867431215,0.000000
24276873684103,0.000000
24276885049293,0.000000
24276891335591,0.000000
24276897636397,0.000000
24276908997336,0.000000
24276915244979,0.000000
24276921486083,0.000000
24276932791633,0.000000
24276939057735,0.000000
24276945298393,0.000000
24276956637392,0.000000
24276962891558,0.000000
24276974263463,0.000000
24276980617657,0.000000
24276986903109,0.000000
24276993204022,0.000000
24277004617976,0.000000
24277010828735,0.000000
24277017074917,0.000000
24277028368562,0.000000
24277034583734,0.000000
24277045914871,0.000000
24277052164031,0.000000
24277058391068,0.000000
24277069745388,0.000000
24277076075289,0.000000
24277082284894,0.000000
24277093645314,0.000000
24277099836227,0.000000
24277111149313,0.000000
24277117413156,0.000000
24277123643155,0.000000
24277134933156,0.000000
24277141159000,0.000000
24277147290724,0.000000
24277158501298,0.000000
24277164698170,0.000000
24277175935950,0.000000
24277182137295,0.000000
24277188380981,0.000000
24277199742336,0.000000
24277205983807,0.000000
24277212166509,0.000000
24277223463970,0.000000
24277229664518,0.000000
24277235856586,0.000000
24277247167177,0.000000
24277253381484,0.000000
24277264687780,0.000000
24277270862354,0.000000
24277277035800,0.000000
24277288259784,0.000000
24277294444671,0.000000
24277300603674,0.000000
24277311849142,0.000000
24277318054267,0.000000
24277324231789,0.000000
24277335494425,0.000000
24277341665678,0.000000
24277352971163,0.000000
24277359113627,0.000000
24277365258783,0.000000
24277376474665,0.000000
24277382688585,0.000000
24277388855455,0.000000
24277400156172,0.000000
24277406436663,0.000000
24277417815744,0.000000
24277424109019,0.000000
24277430394259,0.000000
24277441709284,0.000000
24277447937056,0.000000
24277454203825,0.000000
24277465591695,0.000000
24277471841285,0.000000
24277483182009,0.000000
24277489423659,0.000000
24277495640800,0.000000
24277507010058,0.000000
24277513328458,0.000000
24277519710775,0.000000
24277531193899,0.000000
24277537528905,0.000000
24277543883175,0.000000
24277555404543,0.000000
24277561911823,0.000000
24277568400414,0.000000
24277579843755,0.000000
24277586063485,0.000000
24277597374911,0.000000
24277603687706,0.000000
24277609918163,0.000000
24277621190280,0.000000
24277627365316,0.000000
24277633536257,0.000000
24277644809947,0.000000
24277651027750,0.000000
24277662312939,0.000000
24277668514699,0.000000
24277674719228,0.000000
24277685995332,0.000000
24277692191926,0.000000
24277703487046,0.000000
24277709686970,0.000000
24277715858555,0.000000
24277727118077,0.000000
24277733291500,0.000000
24277744559365,0.000000
24277750727090,0.000000
24277756903134,0.000000
24277768126551,0.000000
24277774285458,0.000000
24277780455766,0.000000
24277791694857,0.000000
24277797854568,0.000000
24277809126857,0.000000
